url_length,domain_length,dot_count,hyphen_count,at_symbol,has_ip,https,digit_count,suspicious_words,subdomain_count,label
69,25,2,1,0,0,1,7,0,0,0
54,36,2,0,0,0,1,2,0,2,0
25,33,1,0,0,0,1,6,0,2,0
37,26,1,1,0,0,1,5,0,1,0
20,17,3,1,0,0,1,0,0,1,0
76,36,3,0,0,0,1,2,0,0,0
60,15,2,0,0,0,1,0,0,0,0
73,12,2,1,0,0,1,6,0,0,0
23,20,1,1,0,0,1,7,0,0,0
34,27,2,0,0,0,1,5,0,2,0
39,34,1,0,0,0,1,2,0,1,0
27,29,1,0,0,0,1,3,0,1,0
53,31,3,0,0,0,1,0,0,0,0
66,31,2,1,0,0,1,0,0,2,0
60,30,1,0,0,0,1,3,0,0,0
58,28,3,1,0,0,1,4,0,2,0
22,16,1,0,0,0,1,3,0,2,0
44,26,2,1,0,0,1,5,0,2,0
29,31,1,1,0,0,1,2,0,0,0
36,24,2,1,0,0,1,0,0,1,0
44,12,1,0,0,0,1,6,0,2,0
67,20,1,1,0,0,1,3,0,2,0
41,31,2,0,0,0,1,6,0,1,0
76,39,1,0,0,0,1,2,0,0,0
60,16,1,0,0,0,1,0,0,0,0
53,10,3,0,0,0,1,7,0,0,0
27,18,3,1,0,0,1,4,0,0,0
58,38,3,1,0,0,1,4,0,1,0
72,25,2,1,0,0,1,1,0,2,0
61,33,1,1,0,0,1,2,0,0,0
34,28,1,1,0,0,1,1,0,2,0
35,19,3,1,0,0,1,3,0,2,0
74,35,3,1,0,0,1,6,0,2,0
42,22,3,0,0,0,1,5,0,0,0
48,14,3,1,0,0,1,2,0,2,0
62,26,2,0,0,0,1,6,0,0,0
56,35,3,1,0,0,1,2,0,1,0
56,16,2,1,0,0,1,0,0,0,0
30,21,3,0,0,0,1,1,0,2,0
71,14,1,1,0,0,1,6,0,0,0
72,17,1,0,0,0,1,3,0,2,0
36,12,3,0,0,0,1,2,0,2,0
57,33,3,0,0,0,1,3,0,2,0
44,25,2,1,0,0,1,5,0,2,0
55,18,3,1,0,0,1,4,0,2,0
51,25,2,0,0,0,1,7,0,2,0
31,17,3,1,0,0,1,6,0,1,0
39,31,3,1,0,0,1,7,0,0,0
55,24,2,0,0,0,1,5,0,0,0
66,24,2,1,0,0,1,1,0,1,0
70,16,2,1,0,0,1,3,0,2,0
56,35,3,0,0,0,1,3,0,2,0
38,32,2,0,0,0,1,2,0,2,0
47,23,2,1,0,0,1,6,0,2,0
49,14,3,1,0,0,1,2,0,1,0
61,31,3,0,0,0,1,5,0,0,0
23,28,3,1,0,0,1,5,0,1,0
60,19,1,1,0,0,1,3,0,1,0
26,17,3,0,0,0,1,6,0,0,0
52,22,2,0,0,0,1,6,0,0,0
65,16,2,1,0,0,1,7,0,2,0
66,16,1,1,0,0,1,2,0,2,0
51,39,1,1,0,0,1,1,0,0,0
33,35,1,0,0,0,1,7,0,1,0
41,12,2,0,0,0,1,1,0,1,0
32,34,1,1,0,0,1,0,0,2,0
68,19,3,1,0,0,1,4,0,2,0
22,34,3,0,0,0,1,6,0,2,0
54,34,2,0,0,0,1,3,0,0,0
72,36,2,1,0,0,1,2,0,2,0
37,10,2,0,0,0,1,0,0,2,0
33,13,1,0,0,0,1,0,0,2,0
61,26,3,1,0,0,1,6,0,0,0
37,29,1,1,0,0,1,6,0,0,0
38,39,1,1,0,0,1,0,0,1,0
60,20,1,1,0,0,1,4,0,2,0
79,36,2,0,0,0,1,1,0,0,0
62,16,1,1,0,0,1,5,0,1,0
52,24,1,0,0,0,1,1,0,1,0
53,24,3,0,0,0,1,4,0,2,0
65,24,2,0,0,0,1,4,0,0,0
26,18,2,0,0,0,1,6,0,0,0
52,20,3,1,0,0,1,6,0,0,0
43,10,2,0,0,0,1,0,0,1,0
70,17,2,0,0,0,1,0,0,2,0
20,23,2,1,0,0,1,6,0,2,0
77,38,2,1,0,0,1,4,0,0,0
24,17,3,0,0,0,1,0,0,2,0
53,13,3,0,0,0,1,5,0,2,0
55,14,1,1,0,0,1,7,0,1,0
53,22,1,1,0,0,1,2,0,0,0
68,13,1,1,0,0,1,6,0,2,0
77,36,2,1,0,0,1,1,0,0,0
60,28,2,1,0,0,1,7,0,2,0
27,34,3,1,0,0,1,4,0,2,0
57,37,2,0,0,0,1,2,0,2,0
72,35,3,0,0,0,1,4,0,0,0
73,11,1,0,0,0,1,2,0,0,0
52,30,3,0,0,0,1,1,0,0,0
54,27,1,0,0,0,1,6,0,2,0
67,11,1,0,0,0,1,6,0,0,0
58,37,1,0,0,0,1,1,0,1,0
68,32,1,1,0,0,1,1,0,0,0
58,39,2,1,0,0,1,6,0,1,0
50,33,3,0,0,0,1,4,0,1,0
48,38,2,0,0,0,1,6,0,2,0
61,21,1,0,0,0,1,3,0,1,0
55,36,2,0,0,0,1,4,0,2,0
22,20,3,0,0,0,1,1,0,2,0
49,11,1,1,0,0,1,1,0,2,0
27,32,3,1,0,0,1,5,0,2,0
20,21,3,0,0,0,1,7,0,2,0
31,23,3,0,0,0,1,7,0,1,0
59,30,3,0,0,0,1,4,0,0,0
52,30,3,0,0,0,1,6,0,2,0
75,32,3,1,0,0,1,5,0,1,0
61,17,1,0,0,0,1,7,0,1,0
46,28,1,0,0,0,1,2,0,1,0
38,29,2,0,0,0,1,6,0,0,0
57,29,3,1,0,0,1,6,0,0,0
47,13,3,1,0,0,1,4,0,2,0
39,13,3,0,0,0,1,1,0,0,0
23,13,1,1,0,0,1,0,0,0,0
50,19,1,1,0,0,1,0,0,0,0
51,13,2,1,0,0,1,2,0,2,0
53,28,1,1,0,0,1,5,0,2,0
60,17,3,0,0,0,1,4,0,2,0
70,30,1,0,0,0,1,5,0,1,0
40,35,3,0,0,0,1,0,0,1,0
50,35,3,0,0,0,1,1,0,0,0
69,26,2,1,0,0,1,2,0,0,0
66,24,3,1,0,0,1,5,0,1,0
76,20,2,0,0,0,1,0,0,2,0
37,19,3,1,0,0,1,4,0,2,0
41,27,3,1,0,0,1,3,0,2,0
75,22,2,0,0,0,1,1,0,2,0
20,26,3,1,0,0,1,6,0,2,0
45,23,2,1,0,0,1,7,0,1,0
37,37,2,0,0,0,1,5,0,2,0
48,31,1,1,0,0,1,1,0,0,0
39,10,3,0,0,0,1,2,0,2,0
39,11,1,1,0,0,1,2,0,1,0
63,37,1,1,0,0,1,6,0,0,0
20,13,3,0,0,0,1,5,0,0,0
69,38,3,0,0,0,1,4,0,2,0
45,14,3,0,0,0,1,6,0,0,0
40,31,3,1,0,0,1,2,0,0,0
30,13,1,0,0,0,1,3,0,2,0
41,27,1,1,0,0,1,4,0,2,0
78,12,3,1,0,0,1,3,0,0,0
55,13,3,0,0,0,1,1,0,0,0
70,31,1,1,0,0,1,4,0,0,0
75,23,3,0,0,0,1,0,0,2,0
79,35,3,1,0,0,1,7,0,0,0
70,19,3,0,0,0,1,0,0,2,0
51,21,1,1,0,0,1,3,0,2,0
27,19,1,1,0,0,1,7,0,0,0
68,15,2,1,0,0,1,2,0,1,0
36,21,1,0,0,0,1,1,0,0,0
71,37,1,0,0,0,1,3,0,1,0
31,11,3,0,0,0,1,5,0,1,0
30,12,2,0,0,0,1,5,0,0,0
49,37,2,0,0,0,1,1,0,2,0
50,37,1,1,0,0,1,0,0,1,0
55,24,3,0,0,0,1,4,0,1,0
52,11,3,0,0,0,1,6,0,0,0
30,33,2,1,0,0,1,7,0,0,0
54,27,2,0,0,0,1,6,0,1,0
53,18,1,0,0,0,1,1,0,1,0
33,33,3,1,0,0,1,1,0,1,0
42,18,1,0,0,0,1,6,0,1,0
29,15,3,0,0,0,1,1,0,1,0
52,17,2,1,0,0,1,0,0,2,0
59,10,3,1,0,0,1,0,0,1,0
46,38,1,1,0,0,1,5,0,1,0
78,39,1,1,0,0,1,7,0,0,0
79,37,2,0,0,0,1,5,0,0,0
71,31,1,0,0,0,1,3,0,2,0
63,35,1,1,0,0,1,4,0,2,0
77,25,3,1,0,0,1,2,0,2,0
65,37,1,0,0,0,1,5,0,1,0
35,38,3,1,0,0,1,2,0,0,0
63,37,2,1,0,0,1,7,0,0,0
24,36,1,1,0,0,1,7,0,2,0
77,25,3,1,0,0,1,4,0,0,0
45,39,2,0,0,0,1,4,0,2,0
23,25,1,1,0,0,1,0,0,1,0
20,19,1,0,0,0,1,1,0,0,0
73,34,1,0,0,0,1,0,0,1,0
31,17,1,1,0,0,1,7,0,0,0
74,10,2,0,0,0,1,6,0,0,0
62,36,2,0,0,0,1,4,0,0,0
31,30,2,1,0,0,1,1,0,1,0
61,12,2,0,0,0,1,7,0,0,0
57,39,3,1,0,0,1,1,0,0,0
31,15,2,0,0,0,1,1,0,0,0
25,33,2,0,0,0,1,5,0,1,0
55,11,2,0,0,0,1,1,0,1,0
78,16,1,0,0,0,1,7,0,2,0
76,15,2,0,0,0,1,0,0,1,0
76,29,2,0,0,0,1,4,0,2,0
32,23,3,0,0,0,1,5,0,1,0
55,26,3,0,0,0,1,0,0,2,0
24,21,2,1,0,0,1,7,0,0,0
54,30,1,1,0,0,1,6,0,0,0
42,25,3,0,0,0,1,3,0,0,0
49,31,3,1,0,0,1,0,0,1,0
38,26,1,1,0,0,1,1,0,0,0
40,24,3,1,0,0,1,4,0,1,0
63,22,1,1,0,0,1,1,0,1,0
51,12,1,0,0,0,1,0,0,0,0
69,25,2,1,0,0,1,2,0,0,0
76,17,1,0,0,0,1,7,0,0,0
39,26,2,1,0,0,1,5,0,2,0
56,30,1,1,0,0,1,6,0,1,0
55,23,2,0,0,0,1,6,0,0,0
50,36,3,1,0,0,1,6,0,0,0
39,16,2,1,0,0,1,3,0,2,0
70,37,2,1,0,0,1,3,0,2,0
73,15,2,1,0,0,1,2,0,2,0
70,32,2,0,0,0,1,6,0,2,0
62,22,2,0,0,0,1,4,0,0,0
31,23,1,1,0,0,1,6,0,0,0
26,34,3,1,0,0,1,2,0,1,0
65,34,2,0,0,0,1,6,0,0,0
44,26,3,0,0,0,1,7,0,0,0
33,32,1,0,0,0,1,4,0,1,0
42,15,1,1,0,0,1,3,0,1,0
41,31,3,1,0,0,1,5,0,0,0
31,15,2,0,0,0,1,4,0,1,0
68,16,2,1,0,0,1,7,0,0,0
49,37,1,1,0,0,1,3,0,2,0
44,24,3,0,0,0,1,6,0,1,0
54,27,1,0,0,0,1,1,0,0,0
56,17,2,0,0,0,1,0,0,0,0
25,10,3,0,0,0,1,0,0,2,0
42,15,3,0,0,0,1,0,0,2,0
21,34,2,0,0,0,1,0,0,1,0
31,13,1,1,0,0,1,4,0,0,0
24,25,3,1,0,0,1,5,0,1,0
78,12,2,1,0,0,1,2,0,1,0
66,12,2,0,0,0,1,5,0,1,0
56,23,2,1,0,0,1,7,0,1,0
53,15,2,1,0,0,1,6,0,1,0
56,35,2,0,0,0,1,2,0,1,0
73,26,1,1,0,0,1,3,0,2,0
49,13,3,0,0,0,1,0,0,0,0
45,21,2,0,0,0,1,0,0,0,0
41,16,3,0,0,0,1,7,0,0,0
48,29,3,0,0,0,1,5,0,2,0
78,16,2,0,0,0,1,0,0,0,0
66,27,3,0,0,0,1,5,0,2,0
22,34,3,1,0,0,1,4,0,0,0
46,35,3,1,0,0,1,3,0,0,0
74,14,2,0,0,0,1,6,0,0,0
37,18,1,1,0,0,1,2,0,0,0
76,21,1,1,0,0,1,1,0,1,0
24,11,2,0,0,0,1,1,0,0,0
46,37,3,0,0,0,1,6,0,0,0
52,21,2,0,0,0,1,2,0,0,0
62,27,2,1,0,0,1,1,0,0,0
37,14,3,0,0,0,1,2,0,0,0
61,31,2,1,0,0,1,6,0,2,0
49,32,3,0,0,0,1,3,0,2,0
31,36,2,0,0,0,1,5,0,1,0
32,12,1,0,0,0,1,2,0,0,0
29,24,2,1,0,0,1,0,0,0,0
73,39,1,1,0,0,1,6,0,2,0
50,29,2,1,0,0,1,7,0,1,0
65,18,2,0,0,0,1,3,0,2,0
57,33,1,1,0,0,1,0,0,2,0
66,33,3,0,0,0,1,3,0,0,0
79,20,3,0,0,0,1,5,0,0,0
70,21,3,1,0,0,1,2,0,2,0
61,16,1,1,0,0,1,3,0,2,0
24,29,2,0,0,0,1,5,0,2,0
78,38,1,0,0,0,1,0,0,1,0
64,10,1,1,0,0,1,2,0,2,0
50,28,2,0,0,0,1,7,0,1,0
62,14,1,1,0,0,1,6,0,0,0
25,30,3,1,0,0,1,4,0,0,0
29,28,2,0,0,0,1,4,0,0,0
78,11,3,1,0,0,1,3,0,0,0
63,13,1,0,0,0,1,6,0,0,0
75,26,1,1,0,0,1,3,0,0,0
52,33,1,1,0,0,1,2,0,1,0
47,13,2,0,0,0,1,2,0,0,0
36,26,3,1,0,0,1,6,0,2,0
25,13,1,0,0,0,1,5,0,0,0
70,20,3,0,0,0,1,5,0,0,0
39,38,1,1,0,0,1,6,0,1,0
55,14,2,1,0,0,1,6,0,0,0
74,26,2,0,0,0,1,4,0,0,0
33,31,2,0,0,0,1,3,0,0,0
70,36,2,1,0,0,1,5,0,0,0
75,12,3,1,0,0,1,1,0,0,0
29,13,3,0,0,0,1,7,0,1,0
50,35,3,1,0,0,1,6,0,2,0
39,38,2,1,0,0,1,3,0,0,0
34,32,3,0,0,0,1,7,0,0,0
23,20,2,0,0,0,1,1,0,2,0
64,22,2,0,0,0,1,7,0,0,0
32,35,2,0,0,0,1,4,0,2,0
52,28,2,0,0,0,1,7,0,0,0
44,13,3,0,0,0,1,4,0,2,0
29,28,3,1,0,0,1,0,0,0,0
54,28,3,1,0,0,1,0,0,0,0
57,35,3,1,0,0,1,3,0,0,0
33,12,3,0,0,0,1,2,0,0,0
44,24,3,0,0,0,1,3,0,1,0
73,29,1,0,0,0,1,6,0,0,0
55,23,3,1,0,0,1,5,0,0,0
63,16,2,1,0,0,1,0,0,0,0
56,28,3,1,0,0,1,2,0,1,0
79,32,2,0,0,0,1,2,0,1,0
39,34,1,1,0,0,1,5,0,1,0
63,36,2,0,0,0,1,0,0,1,0
61,22,2,0,0,0,1,2,0,1,0
25,35,2,1,0,0,1,0,0,0,0
53,14,3,1,0,0,1,3,0,1,0
77,29,2,1,0,0,1,2,0,1,0
26,11,1,0,0,0,1,7,0,0,0
43,38,2,1,0,0,1,5,0,1,0
31,27,1,0,0,0,1,6,0,0,0
56,22,1,0,0,0,1,7,0,2,0
35,31,3,1,0,0,1,6,0,2,0
64,21,1,0,0,0,1,0,0,0,0
58,24,1,0,0,0,1,1,0,2,0
48,21,1,0,0,0,1,1,0,1,0
39,24,2,0,0,0,1,3,0,0,0
61,31,1,0,0,0,1,2,0,2,0
50,14,2,0,0,0,1,7,0,0,0
40,29,2,0,0,0,1,3,0,1,0
68,33,3,1,0,0,1,6,0,1,0
29,36,1,0,0,0,1,4,0,2,0
52,16,1,1,0,0,1,2,0,1,0
51,16,1,0,0,0,1,5,0,1,0
33,10,1,0,0,0,1,4,0,0,0
24,10,2,0,0,0,1,0,0,0,0
77,34,3,1,0,0,1,2,0,2,0
75,38,3,1,0,0,1,5,0,0,0
29,24,2,1,0,0,1,2,0,0,0
58,24,2,1,0,0,1,0,0,0,0
64,12,2,1,0,0,1,3,0,1,0
23,31,2,1,0,0,1,6,0,0,0
40,29,2,0,0,0,1,3,0,2,0
23,28,1,1,0,0,1,7,0,1,0
30,24,1,1,0,0,1,4,0,1,0
77,25,2,0,0,0,1,5,0,0,0
50,23,1,0,0,0,1,5,0,0,0
51,37,2,1,0,0,1,0,0,1,0
20,35,3,0,0,0,1,0,0,1,0
71,35,1,0,0,0,1,7,0,1,0
61,37,3,1,0,0,1,7,0,0,0
48,25,1,0,0,0,1,2,0,2,0
78,11,2,0,0,0,1,4,0,1,0
21,25,1,0,0,0,1,3,0,1,0
73,29,3,0,0,0,1,2,0,1,0
75,26,1,1,0,0,1,0,0,2,0
76,33,2,0,0,0,1,4,0,1,0
58,16,1,0,0,0,1,6,0,1,0
58,21,1,0,0,0,1,7,0,1,0
53,18,1,1,0,0,1,7,0,0,0
47,37,2,0,0,0,1,5,0,2,0
21,16,3,0,0,0,1,0,0,0,0
34,20,1,0,0,0,1,2,0,0,0
38,33,2,0,0,0,1,5,0,0,0
78,10,2,1,0,0,1,1,0,2,0
36,36,2,0,0,0,1,0,0,0,0
72,12,2,1,0,0,1,6,0,2,0
41,12,3,0,0,0,1,3,0,0,0
53,12,2,1,0,0,1,5,0,2,0
58,30,1,1,0,0,1,4,0,2,0
31,35,1,1,0,0,1,4,0,0,0
73,26,2,1,0,0,1,5,0,1,0
22,11,1,1,0,0,1,0,0,2,0
51,31,1,1,0,0,1,4,0,2,0
48,18,3,1,0,0,1,5,0,2,0
51,24,3,1,0,0,1,0,0,1,0
61,15,2,1,0,0,1,5,0,0,0
29,37,3,0,0,0,1,0,0,2,0
31,12,1,0,0,0,1,3,0,1,0
44,24,3,1,0,0,1,4,0,0,0
39,13,1,1,0,0,1,1,0,0,0
23,21,2,0,0,0,1,3,0,0,0
22,17,2,0,0,0,1,1,0,2,0
71,15,2,1,0,0,1,2,0,0,0
27,11,2,1,0,0,1,5,0,0,0
75,31,1,1,0,0,1,4,0,0,0
45,14,1,0,0,0,1,1,0,2,0
20,20,3,1,0,0,1,1,0,1,0
67,18,2,1,0,0,1,0,0,2,0
24,10,2,1,0,0,1,6,0,2,0
67,36,1,0,0,0,1,7,0,1,0
50,32,1,1,0,0,1,5,0,0,0
39,33,1,0,0,0,1,1,0,2,0
71,25,3,0,0,0,1,6,0,0,0
37,11,3,0,0,0,1,4,0,1,0
71,11,2,1,0,0,1,1,0,2,0
41,24,3,0,0,0,1,7,0,2,0
52,24,2,0,0,0,1,3,0,2,0
27,11,2,0,0,0,1,5,0,2,0
24,37,1,0,0,0,1,5,0,1,0
72,27,1,1,0,0,1,1,0,2,0
42,11,3,0,0,0,1,0,0,2,0
79,19,2,0,0,0,1,1,0,0,0
57,34,2,0,0,0,1,4,0,0,0
75,21,1,0,0,0,1,1,0,1,0
41,10,2,0,0,0,1,7,0,1,0
44,34,2,0,0,0,1,0,0,0,0
46,30,1,0,0,0,1,7,0,0,0
67,15,2,0,0,0,1,1,0,0,0
44,21,1,0,0,0,1,3,0,2,0
49,25,3,1,0,0,1,6,0,0,0
52,36,2,1,0,0,1,4,0,2,0
20,13,2,1,0,0,1,1,0,2,0
53,14,2,0,0,0,1,2,0,1,0
71,34,3,0,0,0,1,5,0,2,0
45,21,1,1,0,0,1,0,0,0,0
61,28,3,0,0,0,1,0,0,2,0
34,38,1,1,0,0,1,0,0,1,0
73,34,3,0,0,0,1,1,0,0,0
58,34,2,1,0,0,1,0,0,1,0
22,23,3,0,0,0,1,5,0,0,0
44,12,1,1,0,0,1,1,0,0,0
67,14,1,1,0,0,1,3,0,2,0
36,24,2,0,0,0,1,2,0,0,0
62,27,3,1,0,0,1,2,0,2,0
29,38,2,1,0,0,1,0,0,2,0
66,27,2,0,0,0,1,3,0,2,0
69,26,2,0,0,0,1,2,0,1,0
62,16,2,1,0,0,1,5,0,1,0
36,32,3,0,0,0,1,2,0,2,0
35,31,3,0,0,0,1,5,0,1,0
46,37,2,0,0,0,1,7,0,1,0
47,16,3,0,0,0,1,3,0,0,0
66,26,1,0,0,0,1,6,0,1,0
79,30,1,0,0,0,1,2,0,1,0
37,37,2,0,0,0,1,5,0,0,0
25,37,3,1,0,0,1,7,0,0,0
71,12,3,0,0,0,1,2,0,0,0
23,38,1,1,0,0,1,4,0,1,0
60,16,2,1,0,0,1,6,0,0,0
29,17,3,1,0,0,1,2,0,0,0
42,24,1,0,0,0,1,0,0,0,0
55,37,2,1,0,0,1,3,0,2,0
39,28,1,1,0,0,1,1,0,2,0
69,36,1,1,0,0,1,6,0,1,0
72,27,1,0,0,0,1,6,0,0,0
60,38,2,0,0,0,1,7,0,0,0
56,20,1,1,0,0,1,6,0,0,0
75,21,1,0,0,0,1,5,0,2,0
63,34,3,0,0,0,1,5,0,2,0
36,16,1,0,0,0,1,5,0,1,0
39,16,1,0,0,0,1,4,0,0,0
32,26,2,1,0,0,1,1,0,1,0
49,34,2,1,0,0,1,0,0,1,0
41,28,1,0,0,0,1,0,0,2,0
73,25,1,1,0,0,1,5,0,2,0
51,13,3,1,0,0,1,3,0,0,0
28,15,1,1,0,0,1,6,0,1,0
28,19,3,0,0,0,1,3,0,2,0
20,22,2,0,0,0,1,6,0,2,0
77,36,3,1,0,0,1,5,0,0,0
30,21,2,0,0,0,1,6,0,2,0
41,16,2,1,0,0,1,5,0,2,0
33,37,3,0,0,0,1,7,0,2,0
25,32,3,1,0,0,1,1,0,2,0
69,23,2,0,0,0,1,1,0,0,0
25,14,2,0,0,0,1,4,0,1,0
43,30,1,0,0,0,1,1,0,0,0
59,19,1,0,0,0,1,3,0,0,0
48,28,3,1,0,0,1,5,0,1,0
67,18,1,0,0,0,1,5,0,2,0
32,16,2,0,0,0,1,2,0,0,0
75,31,2,1,0,0,1,6,0,0,0
68,26,2,0,0,0,1,4,0,1,0
76,29,2,0,0,0,1,1,0,0,0
21,24,2,1,0,0,1,4,0,1,0
35,33,2,0,0,0,1,4,0,0,0
41,25,3,0,0,0,1,5,0,2,0
23,30,3,1,0,0,1,0,0,0,0
35,12,1,0,0,0,1,6,0,2,0
50,26,2,1,0,0,1,5,0,1,0
21,28,2,1,0,0,1,4,0,0,0
59,18,2,0,0,0,1,7,0,0,0
58,18,1,0,0,0,1,2,0,1,0
26,31,3,0,0,0,1,7,0,0,0
79,31,3,0,0,0,1,1,0,1,0
70,12,1,0,0,0,1,3,0,1,0
22,32,3,0,0,0,1,2,0,0,0
75,13,3,1,0,0,1,4,0,2,0
43,30,1,1,0,0,1,1,0,0,0
58,36,2,0,0,0,1,1,0,1,0
72,18,1,1,0,0,1,7,0,1,0
24,34,1,0,0,0,1,5,0,0,0
51,20,3,0,0,0,1,3,0,1,0
47,35,1,0,0,0,1,7,0,1,0
72,13,3,1,0,0,1,1,0,2,0
21,15,1,1,0,0,1,3,0,0,0
79,28,2,0,0,0,1,1,0,1,0
26,20,1,1,0,0,1,7,0,2,0
25,18,1,1,0,0,1,6,0,1,0
71,14,3,0,0,0,1,1,0,1,0
55,24,3,0,0,0,1,3,0,0,0
33,34,1,1,0,0,1,4,0,1,0
44,30,1,0,0,0,1,0,0,2,0
52,27,3,1,0,0,1,6,0,2,0
62,24,3,1,0,0,1,0,0,0,0
63,30,2,0,0,0,1,6,0,0,0
56,18,1,1,0,0,1,2,0,0,0
68,17,3,1,0,0,1,4,0,2,0
59,35,1,1,0,0,1,6,0,2,0
51,21,2,0,0,0,1,3,0,2,0
78,12,1,1,0,0,1,6,0,2,0
47,38,2,0,0,0,1,4,0,2,0
46,24,3,1,0,0,1,6,0,0,0
51,28,2,0,0,0,1,5,0,0,0
53,31,2,1,0,0,1,5,0,2,0
61,16,2,0,0,0,1,4,0,2,0
43,26,1,0,0,0,1,4,0,1,0
34,10,1,0,0,0,1,7,0,1,0
51,26,3,1,0,0,1,7,0,0,0
39,32,3,0,0,0,1,4,0,2,0
42,32,3,0,0,0,1,4,0,1,0
26,32,1,0,0,0,1,1,0,2,0
25,20,2,1,0,0,1,5,0,1,0
31,25,1,1,0,0,1,6,0,2,0
67,27,3,0,0,0,1,2,0,2,0
53,12,3,0,0,0,1,5,0,1,0
39,30,2,1,0,0,1,3,0,2,0
61,35,2,1,0,0,1,1,0,2,0
33,26,3,0,0,0,1,7,0,2,0
63,37,2,0,0,0,1,7,0,2,0
44,32,1,1,0,0,1,2,0,0,0
71,30,1,1,0,0,1,7,0,1,0
59,24,1,0,0,0,1,0,0,2,0
62,11,3,0,0,0,1,4,0,2,0
33,23,3,0,0,0,1,6,0,1,0
42,19,3,1,0,0,1,6,0,0,0
33,31,2,0,0,0,1,7,0,2,0
32,39,2,1,0,0,1,0,0,2,0
56,33,3,0,0,0,1,7,0,2,0
58,29,1,1,0,0,1,4,0,1,0
27,24,2,1,0,0,1,2,0,0,0
56,35,1,1,0,0,1,1,0,1,0
58,29,3,1,0,0,1,2,0,2,0
24,37,1,1,0,0,1,0,0,1,0
46,20,3,1,0,0,1,2,0,1,0
45,20,1,1,0,0,1,1,0,0,0
24,38,3,0,0,0,1,3,0,0,0
50,21,1,0,0,0,1,6,0,2,0
26,16,1,1,0,0,1,4,0,1,0
67,12,2,1,0,0,1,6,0,0,0
61,31,1,0,0,0,1,2,0,0,0
61,23,2,1,0,0,1,2,0,2,0
46,21,2,0,0,0,1,2,0,1,0
59,32,2,0,0,0,1,0,0,2,0
47,25,3,0,0,0,1,4,0,1,0
71,35,3,1,0,0,1,0,0,0,0
58,24,1,1,0,0,1,3,0,1,0
52,28,1,1,0,0,1,6,0,2,0
61,11,2,0,0,0,1,0,0,2,0
47,8,2,2,0,0,1,1,0,0,0
16,22,1,1,0,0,1,3,0,1,0
39,20,2,2,0,0,1,3,0,2,0
45,21,2,2,0,0,1,1,0,1,0
17,18,2,0,0,0,1,1,0,0,0
23,9,3,0,0,0,1,0,0,2,0
17,13,2,2,0,0,1,3,0,2,0
36,12,3,1,0,0,1,3,0,0,0
42,11,2,2,0,0,1,1,0,1,0
47,22,3,1,0,0,1,0,0,0,0
32,21,1,0,0,0,1,3,0,2,0
24,9,3,2,0,0,1,3,0,0,0
33,16,1,1,0,0,1,2,0,0,0
18,11,3,2,0,0,1,1,0,2,0
31,12,3,2,0,0,1,0,0,2,0
34,12,2,1,0,0,1,1,0,0,0
41,16,1,2,0,0,1,2,0,1,0
19,16,2,0,0,0,1,1,0,0,0
17,17,1,0,0,0,1,0,0,2,0
16,8,2,0,0,0,1,0,0,0,0
21,13,3,0,0,0,1,3,0,0,0
35,14,1,2,0,0,1,2,0,0,0
15,8,2,2,0,0,1,1,0,1,0
34,23,1,1,0,0,1,1,0,1,0
27,23,1,2,0,0,1,0,0,0,0
38,17,1,1,0,0,1,3,0,0,0
34,14,3,2,0,0,1,0,0,1,0
43,8,3,0,0,0,1,2,0,0,0
17,25,1,1,0,0,1,3,0,2,0
45,25,1,1,0,0,1,2,0,2,0
40,15,3,0,0,0,1,2,0,2,0
49,19,1,2,0,0,1,2,0,0,0
39,20,3,2,0,0,1,1,0,1,0
50,11,2,2,0,0,1,1,0,0,0
27,14,1,0,0,0,1,1,0,0,0
33,20,1,1,0,0,1,1,0,2,0
47,21,3,1,0,0,1,3,0,0,0
35,12,1,1,0,0,1,0,0,2,0
43,9,2,2,0,0,1,3,0,0,0
32,11,1,0,0,0,1,0,0,2,0
23,8,2,0,0,0,1,1,0,1,0
16,14,3,2,0,0,1,1,0,2,0
22,11,3,1,0,0,1,2,0,0,0
37,24,1,1,0,0,1,0,0,1,0
18,20,2,1,0,0,1,3,0,2,0
23,10,3,2,0,0,1,0,0,2,0
17,18,3,1,0,0,1,2,0,2,0
18,19,2,0,0,0,1,2,0,1,0
29,8,2,1,0,0,1,1,0,2,0
50,23,1,2,0,0,1,3,0,0,0
43,19,1,2,0,0,1,2,0,1,0
23,12,2,1,0,0,1,1,0,2,0
21,9,3,0,0,0,1,0,0,0,0
29,20,2,1,0,0,1,3,0,2,0
43,13,3,1,0,0,1,2,0,2,0
48,9,1,1,0,0,1,3,0,2,0
42,10,1,0,0,0,1,1,0,0,0
43,25,3,1,0,0,1,1,0,0,0
47,11,1,2,0,0,1,1,0,0,0
38,11,3,2,0,0,1,3,0,2,0
46,16,1,1,0,0,1,1,0,1,0
43,24,1,0,0,0,1,0,0,1,0
36,25,1,2,0,0,1,1,0,0,0
32,18,2,0,0,0,1,3,0,2,0
23,23,2,2,0,0,1,1,0,0,0
38,17,2,1,0,0,1,1,0,2,0
45,21,3,1,0,0,1,3,0,1,0
27,10,2,2,0,0,1,0,0,0,0
31,8,1,0,0,0,1,2,0,1,0
50,9,2,2,0,0,1,1,0,0,0
